fold,seq,t,z1,z2
1,2,15,0.97733396,-0.13470362
1,2,16,0.97484225,-0.13919371
1,2,17,0.97233456,-0.14370272
1,2,18,0.96981084,-0.1482306
1,2,19,0.9672711,-0.15277734
1,2,20,0.96471524,-0.1573429
1,2,21,0.9621433,-0.16192722
1,2,22,0.95955527,-0.16653031
1,2,23,0.95695114,-0.1711521
1,2,24,0.95433086,-0.17579257
1,2,25,0.9516944,-0.18045169
1,2,26,0.9490418,-0.1851294
1,2,27,0.9463729,-0.18982568
1,2,28,0.94368786,-0.19454049
1,2,29,0.9409866,-0.19927377
1,2,30,0.938269,-0.2040255
1,2,31,0.9355352,-0.20879565
1,2,32,0.9327851,-0.21358417
1,2,33,0.93001866,-0.21839102
1,2,34,0.9272359,-0.22321615
1,2,35,0.9244368,-0.22805952
1,2,36,0.9216214,-0.23292108
1,2,37,0.91878957,-0.2378008
1,2,38,0.91594136,-0.24269865
1,2,39,0.91307676,-0.24761456
1,2,40,0.9101957,-0.2525485
1,2,41,0.9072982,-0.2575004
1,2,42,0.90438426,-0.26247025
1,2,43,0.90145385,-0.267458
1,2,44,0.89850694,-0.27246356
1,2,45,0.8955435,-0.27748692
1,2,46,0.8925636,-0.282528
1,2,47,0.88956714,-0.2875868
1,2,48,0.8865541,-0.29266325
1,2,49,0.88352454,-0.29775727
1,2,50,0.8804784,-0.30286884
1,2,51,0.8774156,-0.3079979
1,2,52,0.87433624,-0.31314442
1,2,53,0.87124026,-0.3183083
1,2,54,0.86812764,-0.32348952
1,2,55,0.8649984,-0.32868803
1,2,56,0.86185247,-0.33390376
1,2,57,0.8586899,-0.33913666
1,2,58,0.85551065,-0.34438664
1,2,59,0.8523147,-0.34965372
1,2,60,0.849102,-0.3549378
1,2,61,0.84587264,-0.36023882
1,2,62,0.8426265,-0.36555675
1,2,63,0.83936363,-0.3708915
1,2,64,0.836084,-0.37624305
1,2,65,0.83278763,-0.3816113
1,2,66,0.8294745,-0.38699618
1,2,67,0.8261446,-0.39239767
1,2,68,0.82279783,-0.3978157
1,2,69,0.81943434,-0.40325022
1,2,70,0.81605405,-0.40870115
1,2,71,0.81265694,-0.41416842
1,2,72,0.80924296,-0.41965201
1,2,73,0.8058122,-0.42515182
1,2,74,0.8023645,-0.43066782
1,2,75,0.7989,-0.4361999
1,2,76,0.7954186,-0.44174805
1,2,77,0.79192036,-0.44731218
1,2,78,0.78840524,-0.4528922
1,2,79,0.78487325,-0.4584881
1,2,80,0.7813244,-0.46409976
1,2,81,0.7777586,-0.46972716
1,2,82,0.7741759,-0.4753702
1,2,83,0.7705763,-0.48102883
1,2,84,0.7669598,-0.48670295
1,2,85,0.76332635,-0.49239254
1,2,86,0.759676,-0.4980975
1,2,87,0.7560087,-0.5038178
1,2,88,0.75232446,-0.5095534
1,2,89,0.7486233,-0.5153041
1,2,90,0.74490523,-0.5210699
1,2,91,0.74117017,-0.5268508
1,2,92,0.7374182,-0.53264666
1,2,93,0.7336492,-0.53845745
1,2,94,0.72986335,-0.54428303
1,2,95,0.72606045,-0.55012345
1,2,96,0.7222407,-0.5559785
1,2,97,0.7184039,-0.5618482
1,2,98,0.71455014,-0.56773245
1,2,99,0.7106794,-0.5736312
1,2,100,0.70679176,-0.57954437
1,2,101,0.7028871,-0.5854719
1,2,102,0.69896555,-0.5914137
1,2,103,0.695027,-0.5973696
1,2,104,0.69107145,-0.60333973
1,2,105,0.687099,-0.60932386
1,2,106,0.6831095,-0.61532205
1,2,107,0.67910314,-0.6213341
1,2,108,0.6750797,-0.62736005
1,2,109,0.6710394,-0.6333997
1,2,110,0.66698205,-0.6394532
1,2,111,0.6629078,-0.64552015
1,2,112,0.6588165,-0.6516008
1,2,113,0.6547084,-0.6576948
1,2,114,0.65058327,-0.6638023
1,2,115,0.6464412,-0.6699231
1,2,116,0.64228225,-0.67605716
1,2,117,0.6381063,-0.6822045
1,2,118,0.6339134,-0.68836486
1,2,119,0.6297036,-0.69453835
1,2,120,0.62547684,-0.7007248
1,2,121,0.62123317,-0.70692414
1,2,122,0.6169726,-0.71313626
1,2,123,0.6126951,-0.71936125
1,2,124,0.60840076,-0.7255989
1,2,125,0.60408944,-0.73184913
1,2,126,0.5997613,-0.7381119
1,2,127,0.59541625,-0.7443872
1,2,128,0.5910543,-0.75067484
1,2,129,0.5866755,-0.7569748
1,2,130,0.58227986,-0.7632871
1,2,131,0.5778674,-0.7696116
1,2,132,0.573438,-0.7759482
1,2,133,0.56899184,-0.78229684
1,2,134,0.5645288,-0.78865755
1,2,135,0.560049,-0.79503006
1,2,136,0.55555236,-0.8014145
1,2,137,0.551039,-0.80781066
1,2,138,0.5465087,-0.8142186
1,2,139,0.5419618,-0.82063806
1,2,140,0.53739804,-0.8270692
1,2,141,0.53281754,-0.8335118
1,2,142,0.52822036,-0.8399659
1,2,143,0.52360636,-0.8464313
1,2,144,0.5189757,-0.852908
1,2,145,0.51432824,-0.85939604
1,2,146,0.5096642,-0.86589515
1,2,147,0.5049834,-0.8724054
1,2,148,0.50028604,-0.87892663
1,2,149,0.49557194,-0.88545895
1,2,150,0.49084127,-0.8920021
1,2,151,0.4860939,-0.8985562
1,2,152,0.48133,-0.9051209
1,2,153,0.47654945,-0.91169643
1,2,154,0.47175238,-0.91828257
1,2,155,0.46693873,-0.9248793
1,2,156,0.4621085,-0.93148667
1,2,157,0.4572618,-0.9381044
1,2,158,0.45239854,-0.9447326
1,2,159,0.44751883,-0.95137113
1,2,160,0.4426226,-0.95802003
1,2,161,0.43770996,-0.96467906
1,2,162,0.43278083,-0.97134835
1,2,163,0.42783532,-0.9780277
1,2,164,0.42287335,-0.98471713
1,2,165,0.41789505,-0.9914165
1,2,166,0.41290033,-0.9981259
1,2,167,0.4078893,-1.0048451
1,2,168,0.40286198,-1.0115741
1,2,169,0.3978183,-1.018313
1,2,170,0.39275837,-1.0250616
1,2,171,0.3876821,-1.0318199
1,2,172,0.38258967,-1.0385878
1,2,173,0.37748095,-1.0453653
1,2,174,0.3723561,-1.0521523
1,2,175,0.367215,-1.0589488
1,2,176,0.3620578,-1.0657545
1,2,177,0.35688442,-1.0725698
1,2,178,0.35169497,-1.0793943
1,2,179,0.3464894,-1.0862281
1,2,180,0.34126776,-1.0930712
1,2,181,0.3360301,-1.0999235
1,2,182,0.3307764,-1.1067848
1,2,183,0.32550684,-1.1136551
1,2,184,0.3202212,-1.1205345
1,2,185,0.3149197,-1.1274228
1,2,186,0.3096022,-1.1343203
1,2,187,0.3042688,-1.1412265
1,2,188,0.29891956,-1.1481417
1,2,189,0.29355448,-1.1550658
1,2,190,0.2881736,-1.1619985
1,2,191,0.28277704,-1.1689398
1,2,192,0.27736473,-1.1758898
1,2,193,0.2719366,-1.1828487
1,2,194,0.26649275,-1.1898161
1,2,195,0.26103324,-1.1967921
1,2,196,0.25555807,-1.2037767
1,2,197,0.25006732,-1.2107698
1,2,198,0.2445611,-1.2177712
1,2,199,0.23903921,-1.2247812
1,2,200,0.23350191,-1.2317994
1,2,201,0.22794901,-1.2388262
1,2,202,0.22238065,-1.2458612
1,2,203,0.21679686,-1.2529045
1,2,204,0.21119767,-1.2599561
1,2,205,0.20558324,-1.2670158
1,2,206,0.19995336,-1.2740839
1,2,207,0.1943083,-1.2811599
1,2,208,0.18864784,-1.2882442
1,2,209,0.18297215,-1.2953367
1,2,210,0.17728126,-1.3024373
1,2,211,0.1715752,-1.3095459
1,2,212,0.165854,-1.3166625
1,2,213,0.16011783,-1.323787
1,2,214,0.15436648,-1.3309195
1,2,215,0.1486002,-1.3380599
1,2,216,0.14281881,-1.3452083
1,2,217,0.13702245,-1.3523647
1,2,218,0.13121118,-1.3595289
1,2,219,0.125385,-1.3667009
1,2,220,0.119544104,-1.3738806
1,2,221,0.11368826,-1.3810682
1,2,222,0.10781776,-1.3882635
1,2,223,0.10193239,-1.3954667
1,2,224,0.09603232,-1.4026777
1,2,225,0.09011758,-1.4098963
1,2,226,0.08418821,-1.4171226
1,2,227,0.07824424,-1.4243566
1,2,228,0.072285846,-1.4315981
1,2,229,0.066312805,-1.4388473
1,2,230,0.060325418,-1.446104
1,2,231,0.054323465,-1.4533685
1,2,232,0.048307113,-1.4606405
1,2,233,0.0422764,-1.4679202
1,2,234,0.03623137,-1.4752073
1,2,235,0.03017219,-1.4825019
1,2,236,0.024098642,-1.489804
1,2,237,0.018011028,-1.4971136
1,2,238,0.011909125,-1.5044308
1,2,239,0.0057931077,-1.5117553
1,2,240,-0.00033698417,-1.5190874
1,2,241,-0.0064811087,-1.5264269
1,2,242,-0.012639223,-1.5337739
1,2,243,-0.018811153,-1.541128
1,2,244,-0.024996988,-1.5484896
1,2,245,-0.03119682,-1.5558587
1,2,246,-0.03741047,-1.5632352
1,2,247,-0.0436379,-1.570619
1,2,248,-0.049879063,-1.5780102
1,2,249,-0.056133915,-1.5854087
1,2,250,-0.062402282,-1.5928143
1,2,251,-0.068684384,-1.6002275
1,2,252,-0.07497991,-1.6076478
1,2,253,-0.08128908,-1.6150755
1,2,254,-0.08761173,-1.6225104
1,2,255,-0.0939478,-1.6299527
1,2,256,-0.10029725,-1.6374022
1,2,257,-0.1066599,-1.6448588
1,2,258,-0.11303597,-1.6523229
1,2,259,-0.11942515,-1.659794
1,2,260,-0.12582766,-1.6672724
1,2,261,-0.13224332,-1.6747581
1,2,262,-0.13867208,-1.6822509
1,2,263,-0.14511392,-1.6897509
1,2,264,-0.15156876,-1.6972581
1,2,265,-0.15803643,-1.7047724
1,2,266,-0.16451715,-1.7122939
1,2,267,-0.17101061,-1.7198224
1,2,268,-0.17751704,-1.7273582
1,2,269,-0.18403624,-1.7349012
1,2,270,-0.19056818,-1.7424513
1,2,271,-0.1971128,-1.7500085
1,2,272,-0.2036699,-1.7575727
1,2,273,-0.21023974,-1.7651441
1,2,274,-0.21682212,-1.7727226
1,2,275,-0.22341685,-1.780308
1,2,276,-0.23002416,-1.7879007
1,2,277,-0.23664387,-1.7955004
1,2,278,-0.24327591,-1.8031071
1,2,279,-0.24992011,-1.8107208
1,2,280,-0.25657672,-1.8183417
1,2,281,-0.26324552,-1.8259697
1,2,282,-0.2699263,-1.8336045
1,2,283,-0.27661934,-1.8412465
1,2,284,-0.28332445,-1.8488954
1,2,285,-0.29004154,-1.8565514
1,2,286,-0.29677057,-1.8642144
1,2,287,-0.30351138,-1.8718842
1,2,288,-0.3102642,-1.8795612
1,2,289,-0.31702867,-1.8872449
1,2,290,-0.32380503,-1.8949358
1,2,291,-0.3305931,-1.9026337
1,2,292,-0.33739284,-1.9103384
1,2,293,-0.34420416,-1.9180502
1,2,294,-0.3510269,-1.9257686
1,2,295,-0.35786128,-1.9334942
1,2,296,-0.3647071,-1.9412267
1,2,297,-0.3715642,-1.9489659
1,2,298,-0.3784328,-1.9567121
1,2,299,-0.3853127,-1.9644653
1,2,300,-0.39220384,-1.9722253
1,2,301,-0.39910603,-1.979992
1,2,302,-0.4060195,-1.9877658
1,2,303,-0.4129441,-1.9955463
1,2,304,-0.4198796,-2.0033336
1,2,305,-0.4268262,-2.011128
1,2,306,-0.4337838,-2.018929
1,2,307,-0.44075227,-2.026737
1,2,308,-0.44773158,-2.0345516
1,2,309,-0.45472154,-2.042373
1,2,310,-0.4617224,-2.0502012
1,2,311,-0.46873397,-2.0580363
1,2,312,-0.47575602,-2.065878
1,2,313,-0.4827888,-2.0737264
1,2,314,-0.48983213,-2.0815816
1,2,315,-0.49688596,-2.0894437
1,2,316,-0.50395006,-2.0973122
1,2,317,-0.5110247,-2.1051877
1,2,318,-0.5181097,-2.1130698
1,2,319,-0.5252048,-2.1209583
1,2,320,-0.53231025,-2.1288538
1,2,321,-0.5394259,-2.136756
1,2,322,-0.5465517,-2.1446648
1,2,323,-0.55368745,-2.15258
1,2,324,-0.5608334,-2.160502
1,2,325,-0.5679893,-2.1684306
1,2,326,-0.5751551,-2.1763659
1,2,327,-0.58233064,-2.1843076
1,2,328,-0.58951616,-2.192256
1,2,329,-0.59671146,-2.200211
1,2,330,-0.60391647,-2.2081726
1,2,331,-0.611131,-2.2161405
1,2,332,-0.61835533,-2.2241151
1,2,333,-0.62558925,-2.2320962
1,2,334,-0.6328325,-2.2400837
1,2,335,-0.6400854,-2.2480779
1,2,336,-0.6473477,-2.2560785
1,2,337,-0.6546194,-2.2640855
1,2,338,-0.6619002,-2.2720988
1,2,339,-0.6691905,-2.2801187
1,2,340,-0.67649,-2.288145
1,2,341,-0.6837987,-2.2961779
1,2,342,-0.6911163,-2.3042169
1,2,343,-0.6984431,-2.3122623
1,2,344,-0.705779,-2.3203142
1,2,345,-0.71312386,-2.3283722
1,2,346,-0.72047746,-2.3364365
1,2,347,-0.7278401,-2.3445072
1,2,348,-0.7352116,-2.3525844
1,2,349,-0.7425917,-2.3606675
1,2,350,-0.7499806,-2.368757
1,2,351,-0.7573783,-2.376853
1,2,352,-0.7647845,-2.3849552
1,2,353,-0.7721992,-2.3930633
1,2,354,-0.77962255,-2.401178
1,2,355,-0.78705436,-2.4092987
1,2,356,-0.7944946,-2.4174256
1,2,357,-0.8019431,-2.4255586
1,2,358,-0.8094001,-2.4336977
1,3,0,0.94062287,-0.26746714
1,3,1,0.9383559,-0.27149326
1,3,2,0.9360733,-0.275538
1,3,3,0.93377495,-0.27960134
1,3,4,0.93146086,-0.28368324
1,3,5,0.92913103,-0.28778368
1,3,6,0.92678547,-0.29190263
1,3,7,0.9244241,-0.29604006
1,3,8,0.92204696,-0.30019593
1,3,9,0.91965395,-0.3043702
1,3,10,0.9172451,-0.30856284
1,3,11,0.9148204,-0.31277382
1,3,12,0.9123798,-0.3170031
1,3,13,0.9099233,-0.32125065
1,3,14,0.9074509,-0.32551643
1,3,15,0.9049626,-0.32980043
1,3,16,0.90245837,-0.33410257
1,3,17,0.89993817,-0.33842283
1,3,18,0.897402,-0.3427612
1,3,19,0.8948498,-0.3471176
1,3,20,0.89228153,-0.35149202
1,3,21,0.88969725,-0.3558844
1,3,22,0.88709694,-0.3602947
1,3,23,0.8844806,-0.36472288
1,3,24,0.88184816,-0.3691689
1,3,25,0.8791996,-0.37363276
1,3,26,0.87653494,-0.37811437
1,3,27,0.87385416,-0.38261372
1,3,28,0.8711572,-0.38713074
1,3,29,0.86844414,-0.3916654
1,3,30,0.86571485,-0.39621764
1,3,31,0.86296934,-0.40078744
1,3,32,0.8602077,-0.40537477
1,3,33,0.85742974,-0.40997955
1,3,34,0.8546356,-0.41460174
1,3,35,0.8518252,-0.4192413
1,3,36,0.84899855,-0.4238982
1,3,37,0.8461556,-0.42857236
1,3,38,0.84329635,-0.43326375
1,3,39,0.8404208,-0.43797234
1,3,40,0.83752894,-0.44269806
1,3,41,0.8346208,-0.44744086
1,3,42,0.8316963,-0.4522007
1,3,43,0.8287554,-0.45697755
1,3,44,0.8257981,-0.46177134
1,3,45,0.8228245,-0.466582
1,3,46,0.8198344,-0.47140953
1,3,47,0.81682795,-0.47625384
1,3,48,0.8138051,-0.4811149
1,3,49,0.8107658,-0.48599264
1,3,50,0.80771005,-0.49088702
1,3,51,0.80463785,-0.49579796
1,3,52,0.8015492,-0.50072545
1,3,53,0.7984441,-0.5056694
1,3,54,0.7953225,-0.51062983
1,3,55,0.79218435,-0.5156066
1,3,56,0.7890297,-0.52059966
1,3,57,0.7858586,-0.525609
1,3,58,0.7826709,-0.5306345
1,3,59,0.77946675,-0.53567624
1,3,60,0.776246,-0.54073405
1,3,61,0.7730087,-0.5458079
1,3,62,0.7697549,-0.5508977
1,3,63,0.7664845,-0.55600345
1,3,64,0.7631975,-0.5611251
1,3,65,0.7598939,-0.56626254
1,3,66,0.75657374,-0.5714157
1,3,67,0.75323695,-0.57658464
1,3,68,0.7498836,-0.58176917
1,3,69,0.7465136,-0.58696926
1,3,70,0.743127,-0.5921849
1,3,71,0.73972374,-0.597416
1,3,72,0.73630387,-0.6026625
1,3,73,0.73286736,-0.60792434
1,3,74,0.72941417,-0.6132015
1,3,75,0.72594434,-0.61849385
1,3,76,0.7224579,-0.62380135
1,3,77,0.71895474,-0.629124
1,3,78,0.7154349,-0.63446164
1,3,79,0.71189845,-0.6398143
1,3,80,0.7083453,-0.6451819
1,3,81,0.70477545,-0.6505643
1,3,82,0.7011889,-0.6559616
1,3,83,0.6975857,-0.66137356
1,3,84,0.6939658,-0.6668002
1,3,85,0.6903292,-0.6722415
1,3,86,0.6866759,-0.67769736
1,3,87,0.6830059,-0.6831677
1,3,88,0.67931926,-0.68865246
1,3,89,0.67561585,-0.6941516
1,3,90,0.67189574,-0.699665
1,3,91,0.6681589,-0.70519274
1,3,92,0.6644054,-0.7107346
1,3,93,0.6606352,-0.7162906
1,3,94,0.65684825,-0.7218606
1,3,95,0.6530446,-0.72744465
1,3,96,0.6492242,-0.7330426
1,3,97,0.6453871,-0.73865443
1,3,98,0.6415333,-0.74428004
1,3,99,0.63766277,-0.7499195
1,3,100,0.6337756,-0.7555725
1,3,101,0.62987167,-0.76123923
1,3,102,0.62595105,-0.76691943
1,3,103,0.62201375,-0.7726131
1,3,104,0.6180597,-0.7783203
1,3,105,0.61408895,-0.7840408
1,3,106,0.61010146,-0.78977466
1,3,107,0.60609734,-0.7955217
1,3,108,0.6020765,-0.8012819
1,3,109,0.598039,-0.8070553
1,3,110,0.5939847,-0.8128418
1,3,111,0.58991385,-0.8186412
1,3,112,0.5858262,-0.8244536
1,3,113,0.58172196,-0.83027875
1,3,114,0.577601,-0.8361168
1,3,115,0.57346344,-0.8419675
1,3,116,0.5693092,-0.84783095
1,3,117,0.5651382,-0.8537071
1,3,118,0.5609507,-0.85959566
1,3,119,0.5567465,-0.8654968
1,3,120,0.55252564,-0.87141037
1,3,121,0.5482881,-0.8773364
1,3,122,0.544034,-0.8832746
1,3,123,0.5397633,-0.8892252
1,3,124,0.53547597,-0.8951879
1,3,125,0.531172,-0.9011628
1,3,126,0.5268515,-0.90714973
1,3,127,0.52251434,-0.91314876
1,3,128,0.51816064,-0.91915965
1,3,129,0.51379037,-0.92518246
1,3,130,0.5094035,-0.9312172
1,3,131,0.5050002,-0.93726367
1,3,132,0.50058025,-0.94332194
1,3,133,0.49614382,-0.9493918
1,3,134,0.4916908,-0.9554733
1,3,135,0.48722136,-0.9615663
1,3,136,0.48273537,-0.9676709
1,3,137,0.47823292,-0.9737869
1,3,138,0.47371396,-0.97991437
1,3,139,0.4691786,-0.9860531
1,3,140,0.4646267,-0.9922032
1,3,141,0.46005842,-0.99836445
1,3,142,0.45547372,-1.0045369
1,3,143,0.45087254,-1.0107205
1,3,144,0.44625503,-1.0169151
1,3,145,0.44162107,-1.0231208
1,3,146,0.4369708,-1.0293374
1,3,147,0.4323041,-1.035565
1,3,148,0.42762113,-1.0418034
1,3,149,0.42292178,-1.0480525
1,3,150,0.41820616,-1.0543125
1,3,151,0.41347417,-1.0605831
1,3,152,0.40872598,-1.0668644
1,3,153,0.40396145,-1.0731564
1,3,154,0.3991807,-1.0794588
1,3,155,0.39438376,-1.0857718
1,3,156,0.38957053,-1.0920953
1,3,157,0.38474116,-1.0984291
1,3,158,0.37989554,-1.1047734
1,3,159,0.3750338,-1.111128
1,3,160,0.37015587,-1.1174929
1,3,161,0.36526185,-1.123868
1,3,162,0.36035168,-1.1302533
1,3,163,0.35542548,-1.1366488
1,3,164,0.35048315,-1.1430544
1,3,165,0.34552482,-1.14947
1,3,166,0.3405504,-1.1558956
1,3,167,0.33556002,-1.1623311
1,3,168,0.33055365,-1.1687766
1,3,169,0.32553127,-1.175232
1,3,170,0.32049298,-1.1816972
1,3,171,0.31543872,-1.1881723
1,3,172,0.3103686,-1.1946571
1,3,173,0.30528256,-1.2011516
1,3,174,0.3001807,-1.2076558
1,3,175,0.29506296,-1.2141697
1,3,176,0.28992945,-1.2206932
1,3,177,0.28478009,-1.2272264
1,3,178,0.279615,-1.2337689
1,3,179,0.27443415,-1.240321
1,3,180,0.26923758,-1.2468827
1,3,181,0.2640253,-1.2534537
1,3,182,0.25879735,-1.2600342
1,3,183,0.25355387,-1.2666239
1,3,184,0.24829465,-1.273223
1,3,185,0.24301995,-1.2798314
1,3,186,0.23772958,-1.2864491
1,3,187,0.23242366,-1.293076
1,3,188,0.22710223,-1.2997122
1,3,189,0.22176532,-1.3063575
1,3,190,0.21641295,-1.313012
1,3,191,0.21104525,-1.3196754
1,3,192,0.20566216,-1.326348
1,3,193,0.20026357,-1.3330296
1,3,194,0.19484964,-1.3397204
1,3,195,0.18942039,-1.34642
1,3,196,0.18397585,-1.3531288
1,3,197,0.17851605,-1.3598465
1,3,198,0.17304114,-1.3665729
1,3,199,0.1675509,-1.3733083
1,3,200,0.16204563,-1.3800524
1,3,201,0.15652509,-1.3868055
1,3,202,0.15098944,-1.3935674
1,3,203,0.14543873,-1.4003382
1,3,204,0.13987297,-1.4071177
1,3,205,0.13429232,-1.4139059
1,3,206,0.12869656,-1.4207028
1,3,207,0.12308598,-1.4275084
1,3,208,0.11746037,-1.4343227
1,3,209,0.11181987,-1.4411457
1,3,210,0.10616452,-1.4479773
1,3,211,0.10049436,-1.4548175
1,3,212,0.09480942,-1.4616663
1,3,213,0.08910985,-1.4685236
1,3,214,0.08339545,-1.4753896
1,3,215,0.07766649,-1.4822639
1,3,216,0.071922764,-1.489147
1,3,217,0.066164434,-1.4960384
1,3,218,0.06039153,-1.5029384
1,3,219,0.054604087,-1.5098468
1,3,220,0.048802268,-1.5167636
1,3,221,0.04298586,-1.5236889
1,3,222,0.037155148,-1.5306225
1,3,223,0.03130992,-1.5375645
1,3,224,0.025450341,-1.544515
1,3,225,0.019576445,-1.5514739
1,3,226,0.013688269,-1.558441
1,3,227,0.007785852,-1.5654166
1,3,228,0.0018693577,-1.5724002
1,3,229,-0.0040614265,-1.5793923
1,3,230,-0.01000621,-1.5863925
1,3,231,-0.015965208,-1.5934012
1,3,232,-0.021938253,-1.6004181
1,3,233,-0.027925309,-1.6074432
1,3,234,-0.033926334,-1.6144766
1,3,235,-0.03994116,-1.621518
1,3,236,-0.04597,-1.6285678
1,3,237,-0.052012563,-1.6356256
1,3,238,-0.05806906,-1.6426917
1,3,239,-0.06413933,-1.649766
1,3,240,-0.070223324,-1.6568484
1,3,241,-0.076321006,-1.663939
1,3,242,-0.08243233,-1.6710377
1,3,243,-0.08855713,-1.6781443
1,3,244,-0.09469549,-1.6852591
1,3,245,-0.100847505,-1.6923821
1,3,246,-0.107012995,-1.6995132
1,3,247,-0.11319192,-1.7066524
1,3,248,-0.11938423,-1.7137996
1,3,249,-0.12558989,-1.7209549
1,3,250,-0.13180873,-1.7281181
1,3,251,-0.13804096,-1.7352893
1,3,252,-0.14428627,-1.7424685
1,3,253,-0.1505449,-1.7496558
1,3,254,-0.15681666,-1.7568512
1,3,255,-0.16310151,-1.7640545
1,3,256,-0.1693994,-1.7712657
1,3,257,-0.17571016,-1.7784848
1,3,258,-0.182034,-1.785712
1,3,259,-0.18837063,-1.7929469
1,3,260,-0.19472025,-1.80019
1,3,261,-0.20108269,-1.8074409
1,3,262,-0.20745791,-1.8146998
1,3,263,-0.21384586,-1.8219665
1,3,264,-0.2202465,-1.8292412
1,3,265,-0.22665964,-1.8365235
1,3,266,-0.23308551,-1.8438139
1,3,267,-0.2395238,-1.851112
1,3,268,-0.24597472,-1.8584181
1,3,269,-0.2524381,-1.8657321
1,3,270,-0.25891387,-1.8730539
1,3,271,-0.26540202,-1.8803835
1,3,272,-0.27190235,-1.8877207
1,3,273,-0.27841508,-1.8950659
1,3,274,-0.28494003,-1.9024189
1,3,275,-0.29147702,-1.9097794
1,3,276,-0.2980263,-1.917148
1,3,277,-0.30458763,-1.9245243
1,3,278,-0.311161,-1.9319084
1,3,279,-0.31774625,-1.9393
1,3,280,-0.32434356,-1.9466995
1,3,281,-0.33095276,-1.9541067
1,3,282,-0.33757368,-1.9615215
1,3,283,-0.34420654,-1.9689441
1,3,284,-0.35085115,-1.9763744
1,3,285,-0.35750747,-1.9838123
1,3,286,-0.36417544,-1.991258
1,3,287,-0.37085485,-1.9987111
1,3,288,-0.37754598,-2.006172
1,3,289,-0.38424847,-2.0136404
1,3,290,-0.39096257,-2.0211165
1,3,291,-0.3976881,-2.0286002
1,3,292,-0.40442497,-2.0360916
1,3,293,-0.41117316,-2.0435905
1,3,294,-0.41793248,-2.051097
1,3,295,-0.42470315,-2.058611
1,3,296,-0.431485,-2.0661325
1,3,297,-0.4382778,-2.0736616
1,3,298,-0.44508186,-2.0811982
1,3,299,-0.45189694,-2.0887425
1,3,300,-0.45872298,-2.0962942
1,3,301,-0.4655598,-2.1038532
1,3,302,-0.47240767,-2.11142
1,3,303,-0.47926635,-2.118994
1,3,304,-0.48613566,-2.1265755
1,3,305,-0.49301586,-2.1341646
1,3,306,-0.49990672,-2.141761
1,3,307,-0.5068082,-2.149365
1,3,308,-0.51372033,-2.1569762
1,3,309,-0.5206428,-2.1645947
1,3,310,-0.5275759,-2.1722207
1,3,311,-0.53451943,-2.1798542
1,3,312,-0.5414732,-2.1874948
1,3,313,-0.5484375,-2.1951427
1,3,314,-0.55541205,-2.2027981
1,3,315,-0.5623969,-2.2104607
1,3,316,-0.5693917,-2.2181304
1,3,317,-0.5763969,-2.2258074
1,3,318,-0.5834121,-2.233492
1,3,319,-0.59043723,-2.2411835
1,3,320,-0.5974725,-2.2488825
1,3,321,-0.6045177,-2.2565887
1,3,322,-0.6115728,-2.264302
1,3,323,-0.6186376,-2.2720222
1,3,324,-0.6257124,-2.2797499
1,3,325,-0.63279694,-2.2874846
1,3,326,-0.63989115,-2.2952266
1,3,327,-0.6469949,-2.3029754
1,3,328,-0.6541084,-2.3107316
1,3,329,-0.66123146,-2.3184948
1,3,330,-0.668364,-2.326265
1,3,331,-0.6755059,-2.3340423
1,3,332,-0.6826573,-2.3418267
1,3,333,-0.6898181,-2.3496182
1,3,334,-0.69698805,-2.3574164
1,3,335,-0.7041674,-2.3652217
1,3,336,-0.711356,-2.3730342
1,3,337,-0.7185537,-2.3808537
1,3,338,-0.72576046,-2.3886797
1,3,339,-0.7329764,-2.396513
1,3,340,-0.74020135,-2.4043531
1,3,341,-0.7474353,-2.4122002
1,3,342,-0.754678,-2.420054
1,3,343,-0.76192975,-2.4279146
1,3,344,-0.7691903,-2.4357822
1,3,345,-0.7764597,-2.4436567
1,3,346,-0.78373766,-2.4515376
1,3,347,-0.79102445,-2.4594254
1,3,348,-0.7983199,-2.4673202
1,3,349,-0.80562377,-2.4752214
1,3,350,-0.81293637,-2.4831295
1,3,351,-0.8202574,-2.4910443
1,3,352,-0.82758695,-2.498966
1,3,353,-0.83492476,-2.506894
1,3,354,-0.8422711,-2.514829
1,3,355,-0.8496257,-2.5227704
1,3,356,-0.8569886,-2.5307186
1,3,357,-0.86435956,-2.5386732
1,3,358,-0.87173885,-2.5466344
1,4,0,0.55522585,1.0426091
1,4,1,0.55040014,1.0355936
1,4,2,0.5455516,1.0285528
1,4,3,0.5406801,1.0214866
1,4,4,0.5357857,1.0143952
1,4,5,0.53086823,1.0072786
1,4,6,0.5259277,1.0001365
1,4,7,0.52096415,0.99296916
1,4,8,0.51597744,0.98577654
1,4,9,0.5109675,0.97855866
1,4,10,0.50593436,0.9713155
1,4,11,0.5008779,0.9640471
1,4,12,0.49579817,0.9567534
1,4,13,0.49069506,0.9494344
1,4,14,0.48556852,0.9420902
1,4,15,0.48041856,0.9347208
1,4,16,0.4752451,0.9273262
1,4,17,0.4700481,0.9199064
1,4,18,0.46482754,0.9124614
1,4,19,0.45958337,0.9049912
1,4,20,0.45431554,0.8974959
1,4,21,0.44902405,0.8899755
1,4,22,0.44370884,0.88242996
1,4,23,0.43836987,0.8748594
1,4,24,0.4330071,0.86726373
1,4,25,0.42762047,0.85964304
